id,follow,meet,givefuture,info,march,sign,give12m,compromise,tempobama,tempblack,tempwhite,temphisp,temppolice,tempfem,tempmuslim,tempsci,dem_cand,rep_cand,lazyb,lazy_w,lazy_h,lazy_m,violent_b,violent_w,violent_h,violent_m,econ_now,econ12m,pidAggr,ISSUES_1,ISSUES_2,ISSUES_3,ISSUES_4,ISSUES_5,ISSUES_6,ISSUES_7,ISSUES_8,ISSUES_9,ISSUES_10,ISSUES_11,ISSUES_12,ISSUES_13,ISSUES_14,ISSUES_15,ISSUES_16,ISSUES_17,ISSUES_18,ISSUES_19,ISSUES_20,ISSUES_21,discb,disch,discw,discg,discwo,discm,discmu,discc,discselfsex,srvspend,camfin,imlegal,imnumb,eqpay,pleave,crime_spend,death,terrorworry,terror12m,terrorlocal,incgp20,isistroops,mnwge,hlthspend,childcr,get_ahead,ladder,fin_well,warm,warm_cause,warm_do,free_trade,stpwhite,stpblack,frcwhite,frcblack,pkdeficit,pkspend,vaccine,autism,obama_muslim,amer_identity,race_identity,buycott,boycott,skin_tone,skin_disc,birthyr,gender
951,1,1,1,1,1,1,2,2,83,96,98,83,96,38,85,94,3,9,4,3,4,5,2,4,3,4,1,2,3,8,8,8,8,1,8,4,8,8,8,2,3,8,8,8,8,8,8,8,8,8,3,3,1,2,2,1,3,2,1,6,1,2,2,3,2,3,2,2,2,2,1,2,1,3,2,2,3,2,1,3,1,1,1,2,2,2,1,2,5,3,2,2,3,1,1,6,2,1996,2
952,2,4,4,5,2,2,2,2,10,47,91,66,97,45,3,54,,,1,5,5,2,2,5,5,1,3,3,,8,8,8,8,8,8,8,8,8,8,8,2,1,8,8,8,8,8,3,8,4,5,4,1,5,3,4,5,2,5,3,1,1,4,2,3,2,1,9,2,4,1,1,4,6,4,2,5,6,1,2,6,3,2,2,2,2,1,4,2,3,1,1,3,2,2,3,5,1957,1
953,1,3,4,1,2,2,2,2,100,95,47,90,46,100,91,100,,,5,3,5,5,5,2,5,5,1,3,,2,8,8,1,4,8,8,8,8,8,8,8,8,8,8,8,3,8,8,8,8,1,1,5,1,1,5,1,5,4,5,2,1,2,1,1,2,7,9,5,4,1,4,1,1,1,3,4,7,1,1,1,4,2,5,2,5,1,2,1,6,2,4,5,1,1,2,5,1990,2
954,2,2,1,3,1,2,1,1,76,58,59,99,59,58,50,100,3,7,2,4,5,5,2,3,3,2,3,3,1,8,4,1,8,8,8,8,8,2,8,8,8,8,8,8,8,8,8,8,3,8,2,2,5,3,4,5,1,5,5,7,1,1,3,3,1,4,7,4,4,4,1,7,1,1,1,2,7,7,1,1,1,4,2,5,2,4,1,1,1,5,2,5,5,1,1,2,5,1986,1
955,2,4,5,4,2,2,2,2,96,77,74,78,21,77,76,91,,,2,3,5,4,4,4,5,5,4,5,,2,8,8,8,8,3,8,8,8,8,4,8,8,8,8,8,1,8,8,8,8,2,3,4,2,3,4,1,5,3,7,4,2,3,1,2,3,4,4,9,5,1,5,2,1,1,3,5,5,1,1,2,4,2,4,2,4,2,4,1,6,2,3,2,2,2,4,2,1986,2
956,3,5,5,5,2,2,2,2,19,50,50,50,11,11,51,95,3,9,5,5,5,5,5,5,5,5,5,3,3,8,3,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,1,3,3,3,3,3,3,3,3,4,6,1,3,5,1,1,2,1,2,9,4,1,5,1,2,1,1,5,6,1,3,3,4,4,4,4,4,1,2,7,2,1,3,4,2,2,3,4,1991,2
957,1,4,5,5,2,1,2,1,44,93,87,90,91,17,97,88,3,6,4,4,4,4,4,4,4,4,4,2,2,8,2,8,1,8,8,8,8,8,3,8,8,8,8,8,8,8,8,4,8,8,4,2,4,2,4,4,1,5,3,4,4,1,3,2,1,5,2,4,4,4,2,2,2,3,5,3,5,4,1,3,4,2,3,3,2,2,1,1,1,6,2,2,4,2,1,2,4,1983,1
958,4,5,4,5,2,2,2,1,69,89,95,95,99,95,100,100,,,4,3,5,5,4,4,5,5,3,3,,8,8,8,4,8,8,1,2,8,8,8,8,8,8,8,8,3,8,8,8,8,3,3,5,3,2,5,1,5,5,4,1,1,2,1,1,3,2,3,3,5,1,3,1,3,3,2,4,4,1,3,5,4,2,4,3,4,1,1,1,6,2,2,2,2,2,1,5,1991,2
959,3,5,5,5,2,2,2,1,59,56,52,52,48,63,50,56,5,11,5,5,5,5,3,3,3,3,3,3,3,8,8,8,8,8,8,8,3,8,2,1,8,8,8,8,8,4,8,8,8,8,3,3,3,3,3,3,3,3,4,5,4,3,4,1,1,2,3,3,4,5,2,3,1,2,2,1,6,5,1,3,4,4,3,4,3,3,1,4,3,5,2,4,4,2,2,2,4,1981,2
960,1,4,4,4,2,2,2,2,32,55,69,55,68,61,51,53,3,9,5,5,5,5,4,4,5,5,2,2,3,8,8,8,8,8,4,8,8,2,8,8,8,8,8,8,8,8,8,8,3,1,3,3,3,3,3,3,3,3,3,6,4,4,4,4,3,3,3,3,3,3,3,1,2,4,4,3,4,3,1,2,3,4,3,4,3,4,2,2,4,4,1,3,4,2,2,2,5,1983,1
961,3,4,5,5,2,1,2,2,38,100,5,100,100,3,4,10,,,4,3,4,3,1,3,1,3,4,3,,8,8,8,8,8,4,8,8,8,8,8,8,8,8,3,1,8,8,8,2,8,4,4,3,2,4,1,3,3,1,7,7,1,7,4,7,2,6,9,3,3,3,5,3,6,2,5,7,1,2,3,5,7,3,1,4,5,1,3,7,5,1,3,5,1,2,1,4,1981,2
962,2,5,5,1,2,2,2,1,89,71,89,99,50,5,70,100,3,11,2,2,4,4,3,3,3,3,5,3,3,8,8,1,8,8,8,8,3,8,8,8,8,8,2,4,8,8,8,8,8,8,1,1,5,1,1,4,1,4,1,6,4,1,1,1,1,1,7,4,3,4,1,6,1,1,1,1,7,7,1,1,1,4,1,5,2,5,1,4,4,2,1,1,1,2,2,3,4,1971,1
963,4,3,2,3,2,2,2,2,80,34,71,98,57,97,68,65,,,3,3,1,2,2,2,4,1,3,3,,2,8,8,8,1,8,4,8,8,8,8,3,8,8,8,8,8,8,8,8,8,3,1,4,3,2,3,1,3,3,6,3,5,4,5,2,5,2,3,4,3,3,5,3,2,5,5,4,4,1,3,4,3,3,5,4,4,2,4,5,3,2,4,2,2,2,3,2,1989,1
964,1,3,4,4,2,2,2,1,52,52,75,67,64,31,61,91,1,6,4,4,5,5,4,5,5,4,2,3,3,8,8,8,8,8,8,4,8,8,8,1,8,8,8,2,8,8,8,8,3,8,3,3,5,3,4,4,3,4,4,2,3,3,3,2,4,4,3,4,3,4,2,3,2,4,4,3,4,5,1,3,2,2,2,2,2,3,1,1,3,6,2,4,3,2,2,3,5,1996,1
965,4,3,3,3,2,2,2,2,50,83,52,66,100,6,13,53,5,11,5,5,5,3,5,5,5,1,2,2,3,8,8,8,8,8,8,8,4,8,3,8,8,8,8,2,8,8,8,8,8,1,5,5,5,5,5,5,1,5,3,7,4,4,4,4,4,4,4,9,3,3,3,4,3,4,4,3,4,5,2,3,4,4,3,3,3,3,2,3,4,4,2,3,3,2,2,1,5,1978,1
966,2,3,4,3,2,2,2,2,66,68,56,67,50,79,82,94,,,5,5,5,5,4,3,4,5,2,2,,2,8,3,8,8,1,8,4,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,5,3,4,5,1,5,4,7,3,2,3,1,1,3,4,9,4,4,1,4,1,1,1,2,5,5,1,1,1,4,1,4,2,5,1,2,1,6,2,3,3,2,1,2,5,1994,2
967,1,3,5,5,1,2,2,1,89,100,40,100,0,95,100,96,3,11,5,1,5,5,5,1,5,5,2,3,4,8,8,8,8,8,8,8,3,8,8,8,8,8,1,8,8,4,8,8,2,8,1,1,5,3,3,5,1,5,4,7,1,4,2,1,1,2,5,5,9,5,1,7,1,1,1,2,7,6,1,1,2,4,1,5,2,5,1,1,1,6,2,5,1,2,1,6,2,1990,2
968,1,1,1,1,1,1,2,2,66,100,21,100,29,100,100,100,3,11,4,4,4,4,4,4,4,4,3,3,3,8,8,8,8,8,8,8,3,8,8,8,8,8,2,8,8,1,8,4,8,8,1,1,5,1,1,4,1,4,4,7,1,1,1,1,1,1,7,9,5,5,1,7,1,1,1,2,7,7,1,1,1,1,2,5,2,5,1,4,1,6,2,5,1,1,1,1,5,1992,2
969,2,2,3,4,1,2,2,1,68,86,78,66,29,89,79,92,3,8,5,5,5,5,5,5,5,5,2,2,3,8,8,3,8,8,8,8,8,8,8,1,8,8,8,8,8,8,4,2,8,8,2,3,5,3,3,5,1,4,3,3,2,1,4,1,1,6,3,9,5,5,2,3,1,4,3,2,6,6,1,1,2,4,2,3,2,4,1,2,1,6,2,2,3,1,1,1,5,1986,2
970,2,2,2,1,2,2,2,1,71,97,89,94,90,94,96,87,3,8,5,4,5,5,4,4,4,4,3,3,3,8,8,8,8,8,3,8,2,1,8,8,8,8,8,8,8,8,8,8,4,8,2,3,4,2,3,4,2,4,4,6,2,1,1,1,1,6,7,9,4,5,1,4,1,2,2,2,4,3,1,3,3,4,2,5,3,3,1,2,2,6,2,3,2,1,1,2,4,1994,2
971,3,3,3,3,2,2,2,2,51,70,92,72,53,28,53,43,3,11,3,4,4,3,3,3,4,3,2,3,4,8,2,8,8,8,8,8,8,1,8,8,8,4,3,8,8,8,8,8,8,8,3,3,2,3,2,2,1,1,5,4,2,4,4,4,3,3,4,9,3,4,3,4,2,3,4,4,1,3,2,3,3,4,3,3,3,3,2,2,5,3,1,2,3,2,2,7,4,1986,1
972,1,1,4,2,2,1,2,1,90,79,95,88,94,83,93,100,1,3,5,5,5,5,5,5,5,5,2,2,1,8,8,8,8,8,8,4,8,8,2,8,8,8,8,8,8,8,8,8,1,3,2,1,3,2,2,4,2,3,4,4,5,2,3,2,1,2,5,5,5,5,5,2,1,1,1,4,5,2,2,3,4,2,3,4,3,4,1,4,1,3,2,1,1,2,2,4,5,1986,2
973,1,1,3,5,2,2,1,1,93,75,75,79,63,70,82,100,,,3,3,5,5,3,3,5,5,2,2,,8,8,2,8,8,8,1,8,8,8,4,8,8,8,8,8,8,8,8,3,8,1,2,5,2,3,5,1,5,5,4,2,1,1,1,2,4,5,5,5,5,1,7,1,3,3,3,5,5,1,1,1,4,2,5,3,5,1,1,1,6,2,3,4,1,2,1,5,1988,1
974,1,2,2,1,1,1,2,1,78,99,51,100,0,99,88,92,3,7,5,2,5,5,4,1,4,3,2,3,3,8,8,8,8,8,8,8,2,1,8,8,4,8,8,8,8,8,8,3,8,8,2,2,4,1,3,4,1,4,5,4,7,2,3,1,1,6,5,9,2,5,5,7,1,2,1,2,6,6,1,3,1,7,5,5,4,5,1,4,1,5,2,1,4,1,1,1,4,1983,1
975,1,1,1,1,2,1,1,2,90,92,52,100,58,97,92,88,3,11,3,4,3,4,4,1,4,3,1,3,1,8,8,3,8,8,2,8,8,8,8,8,8,8,8,8,8,8,8,8,1,4,2,4,5,4,2,5,3,3,3,6,1,2,4,1,1,4,7,3,5,5,1,5,1,4,2,3,5,5,1,1,1,6,2,5,2,5,1,2,3,5,2,2,2,2,2,3,4,1993,1
976,1,2,2,3,2,1,1,1,78,64,78,70,75,77,41,84,1,8,4,2,3,4,4,2,3,5,2,3,3,8,8,3,8,8,8,8,8,8,8,1,8,8,8,2,8,8,8,8,4,8,4,3,1,3,3,2,5,4,3,3,3,2,3,2,3,2,2,9,4,5,2,1,2,3,2,3,2,3,1,1,3,1,3,3,3,3,2,4,3,3,2,2,1,1,1,1,1,1986,2
977,1,3,2,5,2,2,1,2,0,59,62,39,86,41,51,41,,,3,5,3,4,3,4,4,2,5,4,,8,4,8,8,8,8,8,8,8,8,8,2,8,8,8,8,8,3,8,8,1,2,3,2,3,4,4,2,2,4,4,4,2,5,2,4,2,2,9,1,4,1,1,2,5,4,3,5,5,2,3,5,2,3,4,3,4,1,4,1,5,1,1,3,2,2,1,5,1937,2
978,1,1,5,3,2,2,2,2,32,100,100,84,75,97,52,51,3,10,5,5,5,5,5,5,5,5,5,5,3,8,8,8,8,8,8,8,3,8,8,1,8,8,8,4,2,8,8,8,8,8,4,3,4,1,3,2,1,5,3,5,7,5,4,1,7,4,5,4,9,5,1,7,1,1,7,1,7,7,1,2,5,5,3,4,3,4,1,1,7,3,2,5,5,1,1,10,4,1979,1
979,1,1,1,1,1,1,1,2,85,99,16,100,5,90,100,100,3,7,5,5,5,5,5,4,5,5,3,2,1,8,8,8,8,8,4,8,8,1,2,8,8,8,3,8,8,8,8,8,8,8,1,2,5,2,2,5,1,5,5,7,1,1,2,1,1,7,7,5,5,5,1,7,1,1,1,1,7,7,1,1,1,7,1,5,1,5,1,1,1,6,2,5,5,2,2,1,5,1988,1
980,1,4,1,2,2,1,1,2,72,63,69,73,65,95,65,98,3,11,2,1,5,5,2,1,4,4,3,4,3,8,8,8,8,4,2,8,1,8,8,8,8,8,8,8,8,8,8,8,3,8,1,3,4,1,2,5,1,5,2,7,1,2,3,1,1,1,4,4,4,5,1,7,1,1,1,1,7,7,1,1,1,6,3,5,3,5,1,4,1,6,2,2,5,1,1,2,5,1971,2
981,4,5,5,5,2,2,2,2,97,98,55,51,0,52,0,50,,,5,5,5,3,4,1,4,2,1,3,,8,8,8,8,8,3,8,8,8,8,8,8,8,8,8,4,8,8,8,1,2,1,2,4,3,3,2,1,3,2,997,4,7,4,1,1,4,4,1,9,1,1,6,1,1,1,3,7,2,2,3,1,4,2,5,2,5,1,4,2,3,2,1,1,2,2,2,3,1992,1
982,1,5,4,5,2,2,2,2,4,50,100,50,84,8,0,21,5,9,5,5,5,1,4,4,4,1,5,3,3,8,8,8,8,8,8,2,8,8,4,3,8,8,8,8,8,8,8,8,8,1,4,3,1,5,3,3,2,1,5,1,4,1,4,2,3,4,2,9,1,3,2,3,2,7,7,3,3,7,2,2,7,6,3,3,3,3,1,4,2,3,1,1,1,2,2,1,5,1951,1
983,1,2,2,2,2,1,2,2,0,50,50,50,70,10,10,90,,,4,4,5,5,4,4,4,1,4,4,,8,4,8,8,8,8,2,8,8,8,8,3,8,8,8,8,8,8,8,8,1,3,4,3,4,4,2,4,2,3,1,7,3,7,5,7,1,1,1,1,3,2,2,4,7,7,5,2,2,2,2,7,7,3,3,3,3,1,1,5,3,2,1,5,1,1,2,4,1977,1
984,4,5,5,5,2,2,2,1,32,86,99,48,100,75,1,94,5,9,1,4,4,3,2,4,2,2,4,4,3,8,8,4,8,8,1,8,8,8,8,8,8,8,8,2,8,8,3,8,8,8,5,5,5,5,5,5,5,5,5,6,4,4,6,4,4,4,4,2,2,3,2,4,1,3,3,3,4,3,1,2,4,4,3,3,3,3,2,2,4,2,1,3,3,1,2,2,3,1989,1
985,1,2,5,4,2,2,2,2,10,83,100,48,11,47,1,73,2,9,1,4,3,2,2,5,4,1,5,4,3,8,8,8,8,8,8,8,3,8,8,8,8,8,8,2,8,8,8,4,8,1,3,2,4,4,3,5,3,3,5,5,4,6,7,1,1,2,2,9,1,3,2,3,2,1,3,2,1,1,2,3,3,4,3,3,3,4,1,4,1,2,1,1,1,2,2,1,5,1974,1
986,1,1,1,3,2,1,1,1,3,84,83,90,100,17,1,93,5,9,5,4,5,3,5,5,5,3,4,4,2,8,8,8,8,8,8,3,8,8,8,4,2,8,8,8,8,8,8,8,8,1,3,4,4,4,4,4,3,4,5,1,1,1,4,4,7,2,1,1,1,3,3,2,2,4,4,4,4,6,2,2,7,6,3,3,3,3,1,1,1,6,2,1,3,1,1,4,5,1937,1
987,1,2,2,2,1,2,1,2,76,75,62,91,16,68,39,99,3,11,4,3,4,5,4,4,4,3,4,2,1,8,8,1,8,8,3,8,8,2,8,8,8,8,8,8,8,8,8,8,4,8,2,3,4,2,3,4,1,4,4,6,2,2,4,1,1,4,3,3,9,4,1,7,1,1,2,1,6,7,1,1,1,5,2,5,3,5,2,4,2,6,2,4,5,1,1,4,5,1987,1
988,3,5,4,4,2,2,2,2,6,100,100,100,89,22,41,80,5,11,3,4,3,4,4,4,4,2,5,3,4,8,8,8,8,8,8,4,8,8,8,3,8,2,8,8,8,8,8,8,8,1,4,4,4,3,4,4,3,3,4,3,4,4,6,1,1,4,4,2,3,4,2,2,2,6,4,3,4,5,1,3,3,5,3,4,2,3,1,3,1,3,2,1,1,1,1,2,4,1970,2
989,1,3,2,3,2,2,2,1,56,51,50,53,60,50,50,83,3,8,3,3,3,3,5,5,5,5,3,3,3,8,8,3,8,1,8,4,8,8,8,8,8,8,8,2,8,8,8,8,8,8,3,2,3,1,3,3,1,2,3,2,1,4,6,1,1,3,4,2,9,5,1,7,4,1,1,3,7,7,1,3,1,4,3,3,3,3,1,4,1,2,1,3,5,2,2,1,3,1967,2
990,1,3,3,3,1,2,2,2,1,98,100,100,49,2,81,71,,,5,5,5,5,5,5,5,5,4,4,,4,8,8,8,8,8,8,8,8,8,8,2,1,8,8,8,8,8,8,8,3,2,2,2,4,2,1,2,1,3,1,7,4,4,3,2,4,1,9,1,3,3,1,2,1,7,3,3,3,2,1,7,5,3,3,3,3,1,3,7,2,1,3,3,2,2,2,4,1981,2
991,1,3,4,5,2,2,2,1,79,91,76,92,63,97,91,85,1,6,5,5,5,5,5,5,5,5,2,2,1,8,8,3,8,4,8,8,8,8,8,2,8,8,8,8,8,8,8,1,8,8,2,3,5,3,3,5,2,5,5,5,1,1,2,2,1,2,7,9,4,4,1,3,1,1,1,4,4,4,1,1,1,1,1,1,2,3,1,1,1,6,2,2,3,2,1,1,5,1993,1
992,1,5,5,4,2,2,2,2,14,88,99,95,84,31,68,99,5,9,5,5,5,5,5,5,5,4,3,2,2,8,8,8,8,8,8,2,8,8,3,8,4,8,8,8,8,8,8,8,8,1,4,4,3,4,4,4,3,4,4,3,3,2,5,1,1,3,2,2,3,3,3,5,2,3,1,2,4,5,2,3,3,4,3,3,3,3,1,4,1,5,1,1,1,2,2,1,4,1989,2
993,1,3,5,4,1,1,1,1,70,71,100,70,93,50,41,89,,,2,2,2,2,2,2,2,2,2,2,,8,8,8,8,8,8,8,2,8,3,8,8,8,8,8,8,1,8,8,4,8,1,1,1,1,1,1,1,1,1,7,1,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,5,3,1,1,5,1,2,1,2,3,1,2,4,1,1,4,4,1,1,4,1,1995,2
994,2,1,2,2,2,1,2,1,94,78,81,98,79,40,56,59,,,3,3,2,4,3,3,1,4,3,3,,8,8,8,8,3,1,2,8,8,8,8,8,8,8,4,8,8,8,8,8,8,2,3,5,3,5,5,1,5,5,5,4,2,2,1,2,1,4,1,9,2,1,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,2,4,1,4,2,1,3,1,1,2,4,1961,2
995,1,1,1,1,2,2,2,2,56,90,80,81,54,30,8,80,,,5,5,5,2,4,4,4,1,3,3,,8,8,2,8,8,8,8,1,8,8,8,4,8,8,8,8,8,8,8,3,8,5,5,5,5,5,5,5,5,3,997,4,4,3,4,4,4,4,3,9,3,3,4,2,2,4,3,4,3,2,3,7,4,3,3,3,3,2,4,4,2,1,1,1,2,2,3,3,1973,1
996,1,2,1,1,1,2,1,2,98,79,29,50,56,90,54,64,,,4,4,2,4,5,5,5,1,2,3,,8,8,8,8,8,8,8,8,8,1,3,8,8,8,8,8,8,4,8,8,2,5,3,4,2,3,3,2,2,3,4,3,3,2,4,5,4,4,4,2,3,4,4,4,2,4,3,1,4,1,3,5,6,3,2,4,4,1,3,4,4,2,3,3,1,1,3,1,1987,2
997,3,5,5,5,2,2,2,2,34,70,91,69,71,62,57,62,5,11,3,3,3,3,3,3,3,3,3,3,4,8,8,8,8,8,4,8,8,8,8,8,2,8,3,1,8,8,8,8,8,8,3,3,3,3,3,3,3,3,4,6,6,3,3,1,3,3,4,9,3,4,2,4,1,3,3,2,5,5,1,3,3,6,3,3,3,3,1,4,4,3,2,2,3,2,2,2,4,1953,2
998,1,2,1,2,2,2,1,1,100,100,50,100,50,86,91,49,1,9,5,5,5,5,5,5,5,5,1,2,3,8,8,4,8,8,8,8,3,1,8,8,8,8,8,8,2,8,8,8,8,8,1,2,5,2,4,5,1,4,1,6,7,1,2,1,1,5,7,9,3,5,1,7,1,1,1,3,1,5,1,3,2,3,3,5,3,5,2,1,2,4,2,2,2,1,1,3,5,1972,1
999,1,3,4,5,2,2,2,1,100,100,100,100,100,100,100,100,,,5,5,5,5,5,5,5,5,1,1,,8,8,2,8,3,8,8,8,8,8,4,8,8,1,8,8,8,8,8,8,8,1,1,5,1,2,5,1,5,5,7,7,1,4,1,1,1,4,4,4,5,1,5,1,2,2,2,4,3,1,1,1,6,1,5,1,5,2,2,1,2,2,1,1,1,1,6,2,1964,2
1000,2,4,4,5,2,2,2,2,2,10,98,8,5,13,5,78,,,3,4,3,3,5,1,5,5,3,3,,8,8,8,8,8,8,1,8,8,8,8,2,8,8,3,8,8,8,8,8,4,4,4,2,4,4,2,4,2,4,6,4,4,5,4,4,4,4,3,9,5,3,4,2,4,4,3,5,3,1,2,5,4,4,4,3,3,2,4,1,3,1,1,1,2,2,1,4,1973,1
1001,1,1,2,2,2,1,2,2,25,91,89,88,88,58,57,100,,,4,5,4,5,4,4,5,4,5,4,,8,2,8,8,8,8,3,8,8,8,4,1,8,8,8,8,8,8,8,8,8,4,4,3,4,4,5,4,3,5,3,4,1,4,4,2,4,2,1,1,3,1,2,2,4,4,2,6,4,2,3,6,7,3,4,3,3,1,4,4,2,1,1,3,1,1,3,5,1942,2
1002,2,3,3,3,2,2,2,1,15,85,85,40,71,2,3,63,,,3,3,3,3,4,4,4,3,3,3,,8,8,1,8,8,8,3,8,8,8,8,4,8,8,8,8,8,8,8,2,8,4,4,4,4,4,4,4,3,5,3,3,4,3,3,4,3,3,9,3,4,3,2,2,3,3,3,3,3,1,1,2,4,3,3,3,3,2,3,6,5,2,2,2,2,2,1,5,1997,1
1003,1,1,1,1,1,1,1,2,8,15,88,11,53,19,3,75,,,2,3,4,5,1,3,2,1,3,2,,8,8,8,8,8,8,2,8,8,8,4,8,8,8,8,8,8,8,3,8,1,4,4,2,1,4,5,1,4,5,1,4,5,6,5,4,2,1,2,2,3,3,1,2,3,3,4,4,4,1,3,4,5,3,3,3,3,2,1,1,3,1,1,1,1,1,1,2,1987,1
1004,4,4,5,5,1,2,2,1,86,68,66,87,74,14,15,60,1,8,3,4,5,3,3,3,5,2,3,4,3,3,8,8,8,8,8,1,8,8,8,8,8,8,4,8,8,8,8,8,8,2,2,1,3,1,4,4,2,4,4,6,3,3,1,1,1,3,6,9,3,2,2,3,2,4,3,3,4,3,1,3,3,2,3,4,2,3,2,3,2,4,1,3,2,2,2,3,4,1991,2
1005,3,4,5,5,2,2,2,1,6,68,99,66,72,44,51,49,,,4,4,4,4,2,3,3,2,4,3,,8,8,8,4,8,8,2,8,8,8,8,8,8,8,8,3,8,8,8,8,1,3,4,3,4,3,4,2,2,4,4,2,4,6,1,1,5,1,1,2,2,2,3,1,3,7,1,7,7,1,3,6,4,4,4,4,4,1,4,1,5,1,4,4,2,2,2,4,1991,2
1006,3,5,5,5,1,2,2,2,36,18,100,21,100,24,12,45,5,6,1,1,5,5,5,1,5,5,3,3,1,8,4,8,8,8,8,8,8,3,8,8,8,8,8,2,8,8,8,8,8,1,3,1,1,1,3,2,1,5,2,4,6,4,2,4,4,4,4,9,4,3,3,4,2,4,4,2,4,3,1,3,5,4,3,3,3,3,2,3,4,4,2,3,3,1,1,1,3,1990,2
1007,2,4,4,5,2,2,2,2,25,91,50,90,41,1,9,100,,,3,3,5,5,2,2,2,2,3,3,,8,8,8,8,3,1,8,8,8,8,8,8,8,8,8,8,8,8,2,4,8,3,3,3,3,4,5,1,1,3,4,4,4,4,4,1,5,2,9,2,4,3,2,2,6,6,2,7,6,1,3,4,4,4,4,5,5,1,2,1,6,1,2,3,2,2,1,4,1993,2
1008,1,4,5,4,2,2,2,1,100,100,100,100,95,50,75,95,1,6,5,5,5,5,5,4,4,5,2,3,3,8,8,4,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,5,5,4,3,5,2,5,3,6,2,2,6,1,1,1,2,2,3,5,1,7,1,2,2,2,6,6,1,3,2,5,3,4,3,4,2,1,1,6,2,1,5,2,1,2,5,1960,2
1009,2,4,4,5,2,2,2,1,87,98,70,78,92,100,98,89,3,1,5,5,5,5,5,5,5,5,3,2,3,8,8,3,2,8,8,8,8,4,8,8,8,8,8,8,8,1,8,8,8,8,2,2,5,2,3,5,2,4,4,4,1,2,4,1,1,4,3,3,4,4,1,5,1,3,3,3,6,6,1,1,2,3,2,4,2,4,1,1,1,6,2,3,3,1,1,2,5,1987,2
1010,3,4,4,4,2,2,2,1,87,92,91,97,73,47,99,85,,,4,2,5,3,5,5,5,5,4,3,,8,8,8,2,8,8,8,8,8,4,1,8,8,8,8,8,8,3,8,8,8,3,3,3,3,5,4,4,5,1,3,2,1,4,4,3,1,4,1,9,1,2,2,2,4,2,4,3,1,1,3,1,1,3,4,2,3,1,1,2,3,2,2,2,1,2,2,5,1965,1
1011,3,5,5,5,2,2,2,2,94,40,50,91,87,34,46,81,5,4,4,5,4,5,2,5,3,4,2,2,3,8,8,8,8,8,8,8,8,8,3,8,8,1,8,4,8,8,8,8,8,2,1,3,5,2,3,3,1,4,4,3,2,2,6,1,7,4,4,9,4,4,3,4,1,3,3,4,2,1,1,1,2,1,2,3,2,3,1,4,1,2,1,4,3,2,2,8,4,1993,1
1012,1,4,2,4,2,1,1,1,80,52,53,53,63,60,60,64,,,4,5,5,5,5,5,5,5,3,4,,8,8,8,8,8,3,8,8,1,8,2,8,8,8,8,8,8,8,8,4,8,4,3,4,3,4,5,2,5,4,6,1,2,2,2,2,4,4,9,3,5,1,4,1,2,4,1,7,7,1,1,1,7,3,3,2,3,1,1,2,6,2,3,5,2,2,2,5,1953,2
1013,1,1,1,1,1,1,1,1,75,100,97,100,56,100,100,100,,,5,5,5,5,5,5,5,5,2,3,,8,8,2,8,8,8,8,8,1,4,3,8,8,8,8,8,8,8,8,8,8,2,3,5,3,3,4,1,5,5,6,7,3,4,1,1,4,7,4,4,5,1,7,1,1,1,2,7,7,1,1,1,4,1,1,3,5,2,1,1,6,2,4,5,1,1,3,5,1980,1
1014,2,5,5,5,2,2,2,2,42,76,75,72,72,77,81,88,3,3,5,5,5,5,5,5,5,5,3,3,3,8,8,4,8,8,2,8,8,8,8,8,8,3,8,1,8,8,8,8,8,8,2,3,4,2,3,5,2,3,5,7,3,3,4,1,1,2,5,3,3,4,1,1,1,1,1,1,5,4,1,1,1,4,3,4,2,3,1,2,2,4,1,1,1,2,2,2,5,1957,2
1015,3,5,5,5,2,2,2,2,8,39,100,38,45,74,14,34,,,1,5,1,1,1,5,1,1,5,3,,8,8,8,8,8,4,8,8,8,2,8,8,8,8,8,1,8,3,8,8,8,3,4,1,5,3,5,5,1,3,6,4,7,7,1,2,1,2,1,9,3,3,7,1,4,5,3,2,4,1,2,4,4,3,3,4,4,2,4,2,4,1,3,4,2,2,1,3,1989,2
1016,1,2,4,3,2,1,2,2,2,50,50,41,100,13,30,51,3,9,4,4,4,4,3,4,5,3,3,3,2,8,8,8,8,4,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8,1,4,4,3,5,5,5,3,4,5,3,1,2,5,1,1,3,1,3,3,4,1,1,2,2,1,2,5,5,1,3,4,5,2,2,2,2,1,1,2,6,1,3,3,2,2,2,5,1994,2
1017,2,3,5,5,2,2,2,2,9,19,93,38,62,8,66,65,1,11,1,5,5,5,1,4,4,3,4,4,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,3,8,1,8,2,8,5,5,5,5,5,5,5,5,5,7,4,4,4,4,1,1,1,2,3,3,1,6,1,2,2,2,4,6,1,3,6,4,3,3,2,2,1,4,4,6,1,5,1,2,2,2,4,1986,2
